Name,Nationality,Date of Birth,Height,Club,Position,Appearances,Goals,Assists,Clean sheets,Facebook,Gls,Ast,xG,xAG,PrgC,PrgP,Min,MP,Tkl,TklW,Int,Recoveries,Gls_per_90,Ast_per_90
Jadan Raymond,Wales,15/10/2003 (20),0,Crystal Palace,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Glen Rea,Ireland,03/09/1994,184cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tim Ream,United States,05/10/1987 (36),183cm,Fulham,Defender,97.0,2.0,1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Harrison Reed,England,27/01/1995 (29),181cm,Fulham,Midfielder,112.0,3.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sergio Reguilón,Spain,16/12/1996 (27),178cm,Tottenham Hotspur,Defender,77.0,2.0,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Renan Lodi,Brazil,08/04/1998,173cm,0,Defender,28.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sebastian Revan,England,14/07/2003,181cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Giovanni Reyna,United States,13/11/2002,185cm,0,Midfielder,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Declan Rice,England,14/01/1999 (25),188cm,Arsenal,Midfielder,242.0,17.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dujuan Richards,Jamaica,10/11/2005,189cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Richarlison,Brazil,10/05/1997 (27),184cm,Tottenham Hotspur,Forward,228.0,60.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jairo Riedewald,Netherlands,09/09/1996,182cm,0,Midfielder,80.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Roberto Firmino,Brazil,02/10/1991,181cm,0,Forward,256.0,82.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Haydon Roberts,England,10/05/2002,175cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andy Robertson,Scotland,11/03/1994 (30),178cm,Liverpool,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Antonee Robinson,United States,08/08/1997 (26),183cm,Fulham,Defender,100.0,0.0,7.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Max Robson,England,17/10/2002,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kaden Rodney,England,07/10/2004 (19),0,Crystal Palace,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joe Rodon,Wales,22/10/1997,193cm,0,Defender,15.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rodri,Spain,22/06/1996 (28),190cm,Manchester City,Midfielder,172.0,22.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rodrigo Muniz,Brazil,04/05/2001 (23),178cm,Fulham,Forward,26.0,9.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rodrigo Ribeiro,Portugal,28/04/2005,185cm,0,Forward,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mads Roerslev,Denmark,24/06/1999 (25),184cm,Brentford,Defender,75.0,2.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Morgan Rogers,England,26/07/2002 (22),0,Aston Villa,Forward,11.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cristian Romero,Argentina,27/04/1998 (26),185cm,Tottenham Hotspur,Defender,82.0,6.0,1.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joe Rothwell,England,11/01/1995,185cm,0,Midfielder,31.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rúben Dias,Portugal,14/05/1997 (27),187cm,Manchester City,Defender,117.0,3.0,4.0,43.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rúben Neves,Portugal,13/03/1997,180cm,0,Midfielder,177.0,21.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rúben Vinagre,Portugal,09/04/1999,174cm,0,Defender,37.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rúnar Rúnarsson,Iceland,18/02/1995,186cm,0,Goalkeeper,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Carl Rushworth,England,02/07/2001 (23),0,Swansea City,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marcel Sabitzer,Austria,17/03/1994,178cm,0,Midfielder,11.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sai Sachdev,England,09/03/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dominic Sadi,England,02/09/2003,174cm,0,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Charles Sagoe Jr,England,24/07/2004 (20),0,Arsenal,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Allan Saint-Maximin,France,12/03/1997,173cm,0,Forward,111.0,12.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Bukayo Saka,England,05/09/2001 (22),178cm,Arsenal,Forward,170.0,47.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
William Saliba,France,24/03/2001 (23),192cm,Arsenal,Defender,65.0,4.0,2.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Albert Sambi Lokonga,Belgium,22/10/1999,173cm,0,Midfielder,51.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Imari Samuels,England,05/02/2003 (21),0,Fleetwood Town,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ishé Samuels-Smith,England,05/06/2006,186cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Robert Sánchez,Spain,18/11/1997 (26),197cm,Chelsea,Goalkeeper,103.0,0.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jadon Sancho,England,25/03/2000 (24),180cm,Manchester United,Forward,58.0,9.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dion Sanderson,England,15/12/1999,188cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ibrahim Sangaré,Cote D’Ivoire,02/12/1997 (26),191cm,Nottingham Forest,Midfielder,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Morgan Sanson,France,18/08/1994,180cm,0,Midfielder,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yago Santiago,Spain,15/04/2003,180cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Pablo Sarabia,Spain,11/05/1992 (32),174cm,Wolverhampton Wanderers,Midfielder,43.0,5.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Matija Sarkic,Montenegro,23/07/1997,192cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jeremy Sarmiento,Ecuador,16/06/2002 (22),178cm,Brighton & Hove Albion,Forward,14.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Malang Sarr,France,23/01/1999,183cm,0,Defender,8.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dovydas Sasnauskas,Lithuania,16/01/2007,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dan Sassi,England,08/12/2003,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Charlie Savage,Wales,02/05/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Charlie Sayers,England,29/03/2004,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gianluca Scamacca,Italy,01/01/1999,196cm,0,Forward,16.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Calum Scanlon,England,14/02/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ollie Scarles,England,12/12/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dane Scarlett,England,24/03/2004 (20),180cm,Tottenham Hotspur,Forward,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kevin Schade,Germany,27/11/2001 (22),183cm,Brentford,Midfielder,29.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Fabian Schär,Switzerland,20/12/1991 (32),186cm,Newcastle United,Defender,161.0,14.0,7.0,39.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kjell Scherpen,Netherlands,23/01/2000,204cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Scott,England,21/08/2003 (20),178cm,Bournemouth,Midfielder,23.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kristian Sekularac,Switzerland,07/12/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Matz Sels,Belgium,26/02/1992 (32),188cm,Nottingham Forest,Goalkeeper,16.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Antoine Semenyo,Ghana,07/01/2000 (24),185cm,Bournemouth,Forward,44.0,9.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marcos Senesi,Argentina,10/05/1997 (27),185cm,Bournemouth,Defender,62.0,6.0,5.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Femi Seriki,England,28/04/2002,183cm,0,Defender,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Steven Sessegnon,England,18/05/2000,175cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Teddy Sharman-Lowe,England,30/03/2003,189cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James Shea,England,16/06/1991,185cm,0,Goalkeeper,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
George Shelvey,England,22/04/2001,188cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Shola Shoretire,England,02/02/2004,170cm,0,Forward,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ellis Simms,England,05/01/2001,191cm,0,Forward,12.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kamarai Simon-Swyer,England,04/12/2002 (21),0,West Ham United,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Viljami Sinisalo,Finland,11/10/2001,196cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luis Sinisterra,Colombia,17/06/1999 (25),172cm,Bournemouth,Forward,39.0,7.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliver Skipp,England,16/09/2000 (23),175cm,Tottenham Hotspur,Midfielder,77.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gabriel Slonina,United States,15/05/2004 (20),193cm,Chelsea,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Matt Smith,England,05/10/2000,176cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Emile Smith Rowe,England,28/07/2000 (24),182cm,Fulham,Midfielder,80.0,12.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Manor Solomon,Israel,24/07/1999 (25),170cm,Tottenham Hotspur,Forward,24.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Son Heung-Min,South Korea,08/07/1992 (32),183cm,Tottenham Hotspur,Forward,303.0,120.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tomás Soucek,Czech Republic,27/02/1995 (29),192cm,West Ham United,Midfielder,159.0,27.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lino Sousa,England,19/01/2005,185cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Djed Spence,England,09/08/2000 (23),185cm,Tottenham Hotspur,Defender,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jay Stansfield,England,24/11/2002 (21),0,Birmingham City,Forward,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joseph Starbuck,England,03/08/2002,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Zack Steffen,United States,02/04/1995,191cm,0,Goalkeeper,2.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Finley Stevens,Wales,10/04/2003,179cm,0,Defender,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Layton Stewart,England,03/09/2002,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Thomas Strakosha,Albania,19/03/1995,186cm,0,Goalkeeper,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Zak Sturge,England,15/06/2004,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ronnie Stutter,England,06/01/2005 (19),0,Chelsea,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Surridge,England,28/07/1998,191cm,0,Forward,26.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mahamadou Susoho,Spain,20/01/2005 (19),175cm,Manchester City,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James Sweet,Wales,03/11/2003,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sil Swinkels,Netherlands,06/01/2004,190cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dominik Szoboszlai,Hungary,25/10/2000 (23),186cm,Liverpool,Midfielder,33.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Japhet Tanganga,England,31/03/1999,184cm,0,Defender,27.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Devan Tanton,Colombia,03/01/2004,176cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yehor Yarmoliuk,Ukraine,01/03/2004 (20),180cm,Brentford,Midfielder,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ryan Yates,England,21/11/1997 (26),190cm,Nottingham Forest,Midfielder,61.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nathan Young-Coombes,England,15/01/2003,175cm,0,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Youssef Chermiti,Portugal,24/05/2004 (20),192cm,Everton,Forward,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Illia Zabarnyi,Ukraine,01/09/2002 (21),189cm,Bournemouth,Defender,42.0,1.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Denis Zakaria,Switzerland,20/11/1996,191cm,0,Midfielder,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nicolò Zaniolo,Italy,02/07/1999,190cm,0,Midfielder,25.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Zanka,Denmark,23/04/1990 (34),191cm,Brentford,Defender,102.0,5.0,3.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Anass Zaroury,Morocco,07/11/2000,176cm,0,Forward,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jordan Zemura,Zimbabwe,14/11/1999,173cm,0,Defender,19.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andi Zeqiri,Switzerland,22/06/1999,185cm,0,Forward,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Zidane Iqbal,Iraq,27/04/2003,181cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oleksandr Zinchenko,Ukraine,15/12/1996 (27),175cm,Arsenal,Defender,130.0,2.0,11.0,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Hakim Ziyech,Morocco,19/03/1993,180cm,0,Midfielder,64.0,6.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kurt Zouma,France,27/10/1994 (29),190cm,West Ham United,Defender,247.0,15.0,4.0,59.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliwier Zych,Poland,28/06/2004,193cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Martin Ødegaard,Norway,17/12/1998 (25),178cm,Arsenal,Midfielder,122.0,31.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nathan Aké,Netherlands,18/02/1995 (29),180cm,Manchester City,Defender,225.0,18.0,8.0,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dele Alli,England,11/04/1996,188cm,0,Midfielder,194.0,51.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andreas Pereira,Brazil,01/01/1996 (28),178cm,Fulham,Midfielder,115.0,9.0,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michail Antonio,Jamaica,28/03/1990 (34),180cm,West Ham United,Forward,254.0,67.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Harry Arter,Ireland,28/12/1989,176cm,0,Midfielder,94.0,3.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ross Barkley,England,05/12/1993 (30),189cm,Aston Villa,Midfielder,264.0,34.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ashley Barnes,England,30/10/1989,186cm,0,Forward,200.0,42.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Asmir Begovic,Bosnia & Herzegovina,20/06/1987,199cm,0,Goalkeeper,256.0,1.0,0.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jean-Ricner Bellegarde,France,27/06/1998 (26),170cm,Wolverhampton Wanderers,Midfielder,22.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rhys Bennett,England,30/10/2003 (20),0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mads Bidstrup,Denmark,25/02/2001,175cm,0,Midfielder,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Billy Blacker,England,25/05/2006,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Borto,United States,06/11/2003,188cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sergi Canós,Spain,02/02/1997,177cm,0,Midfielder,37.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Scott Carson,England,03/09/1985 (38),188cm,Manchester City,Goalkeeper,146.0,0.0,2.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cesare Casadei,Italy,10/01/2003 (21),186cm,Chelsea,Midfielder,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Timothy Castagne,Belgium,05/12/1995 (28),185cm,Fulham,Defender,125.0,6.0,9.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kallum Cesay,Sierra Leone,04/09/2002,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Darko Churlinov,North Macedonia,11/07/2000,171cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Bobby Clark,England,07/02/2005 (19),178cm,Liverpool,Midfielder,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nathaniel Clyne,England,05/04/1991 (33),175cm,Crystal Palace,Defender,255.0,4.0,12.0,66.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Theo Corbeanu,Canada,17/05/2002,190cm,0,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Vladimír Coufal,Czech Republic,22/08/1992 (31),174cm,West Ham United,Defender,125.0,0.0,19.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Craig Dawson,England,06/05/1990 (34),188cm,Wolverhampton Wanderers,Defender,288.0,21.0,5.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Issa Diop,France,09/01/1997 (27),194cm,Fulham,Defender,139.0,7.0,2.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nicolás Domínguez,Argentina,28/06/1998 (26),179cm,Nottingham Forest,Midfielder,26.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Douglas Luiz,Brazil,09/05/1998,175cm,0,Midfielder,175.0,20.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Flynn Downes,England,20/01/1999 (25),173cm,Southampton,Midfielder,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tommy Doyle,England,17/10/2001 (22),172cm,Wolverhampton Wanderers,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Martin Dúbravka,Slovakia,15/01/1989 (35),190cm,Newcastle United,Goalkeeper,152.0,0.0,0.0,41.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joshua Duffus,England,15/12/2004,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Harvey Elliott,England,04/04/2003 (21),170cm,Liverpool,Midfielder,76.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Emiliano Martínez,Argentina,02/09/1992 (31),195cm,Aston Villa,Goalkeeper,159.0,0.0,0.0,51.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Fábio Vieira,Portugal,30/05/2000 (24),170cm,Arsenal,Midfielder,33.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Malachi Fagan-Walcott,England,11/03/2002,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Romain Faivre,France,14/07/1998 (26),180cm,Bournemouth,Midfielder,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Will Fish,England,17/02/2003 (21),185cm,Manchester United,Defender,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mark Flekken,Netherlands,13/06/1993 (31),195cm,Brentford,Goalkeeper,37.0,0.0,1.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tariqe Fosu-Henry,Ghana,05/11/1995,180cm,0,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gabriel Martinelli,Brazil,18/06/2001 (23),178cm,Arsenal,Forward,128.0,32.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alejandro Garnacho,Argentina,01/07/2004 (20),180cm,Manchester United,Forward,57.0,10.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
